rule_index,old_tp,old_sl,old_capital_pct,new_tp,new_sl,new_capital_pct,changed_tp_sl,changed_capital,full_signals,train_signals,test_signals,hidden_signals,rest_signals,train_sum_net_pct,test_sum_net_pct,hidden_sum_net_pct,rest_sum_net_pct,conditions
68,2.0,1.0,12.5,3.5,1.0,12.5,True,False,24,10,6,2,6,6.0,15.300000190734863,6.599999904632568,6.299999713897705,[rsi_centered_14] IS Strong Bullish AND [band_bb_percB_20_2] IS Bearish AND symbol is 5 AND [vol_ratio_20_100] IS Very High
69,2.0,1.0,12.5,3.5,2.0,12.5,True,False,24,2,6,5,11,1.0999999046325684,15.726186752319336,7.983386039733887,-13.024002075195312,[rsi_centered_14] IS Bullish AND [band_bb_percB_20_2] IS Extreme Bearish AND [roc_10] IS Neutral Negative AND [vol_over_median20] IS Very Low
70,2.0,1.0,12.5,3.5,1.0,12.5,True,False,18,8,1,3,6,12.899999618530273,3.299999952316284,5.399999618530273,1.799999713897705,[vol_over_ema20] IS Medium AND [dollar_vol_rel_20] IS Low AND [macd_hist_atr] IS Bearish AND [log_range_over_vol_100] IS Very High AND [vol_ratio_20_100] IS Very High AND [channel_pos_20] IS Very Low AND [roc_10] IS Extreme Bearish AND [band_bb_percB_20_2] IS Extreme Bearish AND [percent_b_20] IS Extreme Bearish AND [ema_slope_atr_20_5] IS Extreme Bearish
71,2.0,1.0,12.5,2.0,1.0,12.5,False,False,18,8,2,5,3,14.399999618530273,0.8248628377914429,-2.384185791015625e-07,5.053343772888184,[vol_over_ema20] IS Medium AND [dollar_vol_rel_20] IS Low AND [macd_hist_atr] IS Bearish AND [log_range_over_vol_100] IS Very High AND [channel_pos_20] IS Very Low AND [up_close_ratio_5] IS Very Low AND [band_bb_percB_20_2] IS Extreme Bearish AND [percent_b_20] IS Extreme Bearish AND [ema_slope_atr_20_5] IS Extreme Bearish
72,2.0,1.0,12.5,3.5,1.5,12.5,True,False,31,8,5,2,16,13.747537612915039,-3.489861011505127,1.5999999046325684,-7.984554767608643,[realized_vol_20] IS High AND [downside_semivol_20] IS Very Low AND [roc_10] IS Bearish AND [channel_pos_20] IS Very High AND [ema_slope_atr_20_5] IS Extreme Bullish AND [tr_to_atr_14] IS Very Low AND [upside_semivol_20] IS Very High AND [efficiency_ratio_20] IS Very High
73,2.0,1.0,12.5,3.5,1.0,12.5,True,False,47,8,9,6,24,12.54623794555664,0.5917479991912842,1.799999713897705,-2.029168128967285,[realized_vol_20] IS High AND [downside_semivol_20] IS Very Low AND [roc_10] IS Bearish AND [channel_pos_20] IS Very High AND [ema_slope_atr_20_5] IS Extreme Bullish AND [rsi_centered_14] IS Extreme Bullish AND [upside_semivol_20] IS Very High AND [efficiency_ratio_20] IS Very High
74,2.0,1.0,12.5,3.0,1.0,12.5,True,False,57,8,13,4,32,12.247537612915039,2.8421075344085693,3.1999998092651367,5.7501912117004395,[realized_vol_20] IS High AND [downside_semivol_20] IS Very Low AND [roc_10] IS Bearish AND [ema_gap_atr_20] IS Extreme Bullish AND [ema_slope_atr_20_5] IS Extreme Bullish AND [upside_semivol_20] IS Very High AND [rsi_centered_14] IS Extreme Bullish
75,2.0,1.0,12.5,3.0,1.0,12.5,True,False,27,8,5,5,9,18.399999618530273,-6.0,-2.000000238418579,1.1449453830718994,[realized_vol_20] IS High AND [downside_semivol_20] IS Very Low AND [roc_10] IS Bearish AND [channel_pos_20] IS Very High AND [up_close_ratio_5] IS Very Low AND [upside_semivol_20] IS Very High AND [efficiency_ratio_20] IS Very High
76,2.0,1.0,12.5,3.5,1.0,12.5,True,False,22,8,4,5,5,12.899999618530273,4.199999809265137,1.0209777355194092,-6.0,[vol_over_ema20] IS Medium AND [dollar_vol_rel_20] IS Low AND [macd_hist_atr] IS Bearish AND [log_range_over_vol_100] IS Very High AND [dmi_balance_14] IS Extreme Bearish AND [atr_pct_14] IS Very High AND [realized_vol_20] IS Very High
77,2.0,1.0,12.5,3.5,1.0,12.5,True,False,29,9,5,1,14,18.047534942626953,-1.500000238418579,-1.2000000476837158,-7.848628997802734,[realized_vol_20] IS High AND [downside_semivol_20] IS Very Low AND [roc_10] IS Bearish AND [channel_pos_20] IS Very High AND [dollar_vol_rel_20] IS Very Low AND [tr_to_atr_14] IS Very Low AND [upside_semivol_20] IS Very High
78,2.0,1.0,12.5,3.5,1.0,12.5,True,False,56,13,11,5,27,25.436946868896484,-1.7578928470611572,-1.500000238418579,-5.520524978637695,[realized_vol_20] IS High AND [downside_semivol_20] IS Very Low AND [roc_10] IS Bearish AND [ema_slope_atr_20_5] IS Extreme Bullish AND [tr_to_atr_14] IS Very Low AND [upside_semivol_20] IS Very High
79,2.0,1.0,12.5,2.5,2.0,12.5,True,False,27,10,1,2,14,18.499998092651367,-0.3164370357990265,4.599999904632568,-1.3262410163879395,[ema_gap_atr_20] IS Weak Bullish AND [band_bb_percB_20_2] IS Strong Bearish AND [parkinson_vol_20] IS Very High AND [range_compression_20_100] IS Very Low AND [dmi_balance_14] IS Extreme Bullish AND [log_range_over_vol_100] IS Very High
80,2.0,1.0,12.5,3.5,1.25,12.5,True,False,21,9,6,1,5,15.449999809265137,7.120512962341309,3.299999952316284,0.9833729267120361,[vol_over_ema20] IS Medium AND [dollar_vol_rel_20] IS Low AND [macd_hist_atr] IS Bearish AND [efficiency_ratio_20] IS Medium AND [channel_pos_20] IS Very Low AND [band_bb_percB_20_2] IS Extreme Bearish
81,2.0,1.0,12.5,3.0,1.0,12.5,True,False,28,9,5,3,11,18.168594360351562,-2.000000238418579,1.2342997789382935,-6.398250579833984,[ema_gap_atr_20] IS Weak Bullish AND [band_bb_percB_20_2] IS Strong Bearish AND [parkinson_vol_20] IS Very High AND [range_compression_20_100] IS Very Low AND [ret_autocorr_1_30] IS Extreme Bullish AND [return_skew_30] IS Extreme Bullish
82,2.0,1.0,12.5,3.0,1.0,12.5,True,False,30,9,6,6,9,20.09626007080078,4.800000190734863,8.799999237060547,4.983122825622559,[realized_vol_20] IS High AND [downside_semivol_20] IS Very Low AND [roc_10] IS Bearish AND [log_range_over_vol_100] IS Medium AND [upside_semivol_20] IS Very High
83,2.0,1.0,12.5,2.5,1.25,12.5,True,False,23,8,3,3,9,14.649999618530273,3.1499998569488525,3.1499998569488525,-3.659374952316284,[ema_slope_atr_20_5] IS Strong Bullish AND [band_bb_percB_20_2] IS Extreme Bearish AND [dmi_balance_14] IS Weak Bullish AND symbol is 8 AND [close_location_value] IS Very Low
84,2.0,1.0,12.5,2.0,1.75,12.5,True,False,26,8,3,5,10,10.649999618530273,1.6499998569488525,3.003206253051758,7.676417827606201,[ema_slope_atr_20_5] IS Strong Bullish AND [band_bb_percB_20_2] IS Extreme Bearish AND [vol_over_median20] IS Medium AND [rsi_centered_14] IS Neutral Positive AND [close_location_value] IS Very Low
85,2.0,1.0,12.5,3.5,1.0,12.5,True,False,26,8,4,2,12,15.528816223144531,4.199999809265137,-2.4000000953674316,-1.9736757278442383,[realized_vol_20] IS High AND [downside_semivol_20] IS Very Low AND [roc_10] IS Bearish AND [rsi_centered_14] IS Bullish AND [range_compression_20_100] IS Very High
86,2.0,1.0,12.5,3.5,1.0,12.5,True,False,19,8,1,2,8,15.063016891479492,-1.2000000476837158,-2.4000000953674316,2.826324462890625,[realized_vol_20] IS High AND [downside_semivol_20] IS Very Low AND [roc_10] IS Bearish AND [rsi_centered_14] IS Bullish AND [ema_gap_atr_20] IS Weak Bullish
87,2.0,1.0,12.5,3.5,1.5,12.5,True,False,19,8,1,0,10,13.724653244018555,-1.7000000476837158,0.0,10.348311424255371,[ema_gap_atr_20] IS Neutral Positive AND [band_bb_percB_20_2] IS Strong Bearish AND [mom_stoch_rsi_14_14_3] IS Low AND [log_range_over_vol_100] IS Very High AND [channel_pos_20] IS Very Low
88,2.0,1.0,12.5,2.0,1.0,12.5,False,False,43,12,8,4,19,15.600000381469727,2.3999996185302734,2.034299850463867,-4.80000114440918,[ema_gap_atr_20] IS Weak Bullish AND [band_bb_percB_20_2] IS Strong Bearish AND [parkinson_vol_20] IS Very High AND [range_compression_20_100] IS Very Low AND [realized_vol_20] IS Very High
89,2.0,1.0,12.5,3.5,1.0,12.5,True,False,19,10,2,0,7,13.960609436035156,2.0999999046325684,0.0,5.100000381469727,[ema_slope_atr_20_5] IS Strong Bullish AND [band_bb_percB_20_2] IS Extreme Bearish AND [rsi_centered_14] IS Bullish AND [up_close_ratio_5] IS Very Low AND [upside_semivol_20] IS Very High
90,2.0,1.0,12.5,3.5,1.0,12.5,True,False,23,10,3,0,10,13.865392684936523,5.399999618530273,0.0,3.2960803508758545,[ema_slope_atr_20_5] IS Strong Bullish AND [band_bb_percB_20_2] IS Extreme Bearish AND [vol_over_median20] IS Medium AND [return_skew_30] IS Extreme Bearish AND [close_location_value] IS Very Low
91,2.0,1.0,12.5,3.5,1.0,12.5,True,False,21,9,3,3,6,15.200119972229004,0.049071431159973145,0.8999998569488525,1.3767633438110352,[ema_slope_atr_20_5] IS Strong Bullish AND [rsi_centered_14] IS Strong Bearish AND [range_compression_20_100] IS Low AND [atr_pct_14] IS Very Low AND [close_location_value] IS Very Low
92,2.0,1.0,12.5,3.5,1.0,12.5,True,False,44,9,6,6,23,19.482009887695312,-7.199999809265137,10.800000190734863,6.554631233215332,[realized_vol_20] IS High AND [downside_semivol_20] IS Very Low AND [roc_10] IS Bearish AND [vol_ratio_20_100] IS Low AND [upside_semivol_20] IS Very High
93,2.0,1.0,12.5,2.0,1.75,12.5,True,False,24,9,4,2,9,8.699999809265137,-0.3000001907348633,3.5999999046325684,1.1999995708465576,[ema_slope_atr_20_5] IS Strong Bullish AND [band_bb_percB_20_2] IS Extreme Bearish AND [vol_over_median20] IS Medium AND [efficiency_ratio_20] IS Low AND [close_location_value] IS Very Low
94,2.0,1.0,12.5,3.5,1.5,12.5,True,False,23,8,4,1,10,8.724653244018555,8.199999809265137,-1.7000000476837158,5.634587287902832,[ema_gap_atr_20] IS Neutral Positive AND [band_bb_percB_20_2] IS Strong Bearish AND [mom_stoch_rsi_14_14_3] IS Low AND [log_range_over_vol_100] IS Very High AND [close_location_value] IS Very Low
95,2.0,1.0,12.5,3.5,1.0,12.5,True,False,13,8,1,0,4,13.249542236328125,3.299999952316284,0.0,-0.9120672345161438,[band_bb_percB_20_2] IS Strong Bullish AND [channel_pos_20] IS Very Low AND [macd_hist_atr] IS Extreme Bullish AND [parkinson_vol_20] IS Very High
96,2.0,1.0,12.5,3.0,1.0,12.5,True,False,26,8,5,1,12,10.399999618530273,1.999999761581421,-1.2000000476837158,3.5622498989105225,[ema_slope_atr_20_5] IS Strong Bullish AND [band_bb_percB_20_2] IS Extreme Bearish AND [dmi_balance_14] IS Weak Bullish AND [roc_10] IS Weak Bearish
97,2.0,1.0,12.5,3.5,1.75,12.5,True,False,19,8,2,1,8,10.401288986206055,2.98356294631958,3.299999952316284,2.75797700881958,[ema_gap_atr_20] IS Weak Bullish AND [band_bb_percB_20_2] IS Strong Bearish AND [ema_slope_atr_20_5] IS Extreme Bullish AND [tr_to_atr_14] IS Very Low
98,2.0,1.0,12.5,2.5,1.0,12.5,True,False,28,8,8,3,9,7.899999618530273,-6.100000381469727,-0.10000014305114746,-4.998822212219238,[ema_slope_atr_20_5] IS Strong Bullish AND [ema_gap_atr_20] IS Extreme Bearish AND symbol is 2 AND [return_skew_30] IS Extreme Bearish
99,2.0,1.0,12.5,3.5,1.0,12.5,True,False,9,8,0,0,1,15.855844497680664,0.0,0.0,0.8460251092910767,[band_bb_percB_20_2] IS Strong Bullish AND [channel_pos_20] IS Very Low AND [efficiency_ratio_20] IS Medium AND symbol is 9
100,2.0,1.0,12.5,2.0,1.0,12.5,False,False,39,11,3,2,23,10.800000190734863,4.91655158996582,0.5999999046325684,1.037726640701294,[ema_slope_atr_20_5] IS Strong Bullish AND [rsi_centered_14] IS Strong Bearish AND [roc_10] IS Weak Bearish AND [efficiency_ratio_20] IS Very Low
101,2.0,1.0,12.5,2.0,1.25,12.5,True,False,122,32,22,24,44,33.43416213989258,3.0261456966400146,1.919670820236206,-20.52481460571289,[vol_over_ema20] IS Medium AND [dollar_vol_rel_20] IS Low AND [macd_hist_atr] IS Bearish AND [ema_gap_atr_20] IS Extreme Bearish
102,2.0,1.0,12.5,2.0,1.0,12.5,False,False,76,17,14,7,38,16.928163528442383,-4.80000114440918,0.5999996662139893,-5.176363945007324,[ema_slope_atr_20_5] IS Strong Bullish AND [band_bb_percB_20_2] IS Extreme Bearish AND [dmi_balance_14] IS Weak Bullish AND [log_range_over_vol_100] IS Very High
103,2.0,1.0,12.5,2.0,1.0,12.5,False,False,39,10,5,4,20,10.525093078613281,9.0,4.199999809265137,-1.5137205123901367,[ema_slope_atr_20_5] IS Strong Bullish AND [rsi_centered_14] IS Strong Bearish AND [upside_semivol_20] IS Medium AND [close_location_value] IS Very Low
104,2.0,1.0,12.5,2.5,1.0,12.5,True,False,52,10,9,8,25,7.012764930725098,-7.300000190734863,9.55047607421875,-3.9463775157928467,[ema_slope_atr_20_5] IS Strong Bullish AND [rsi_centered_14] IS Strong Bearish AND [vol_ratio_20_100] IS Very Low AND [up_close_ratio_5] IS Very Low
105,2.0,1.0,12.5,2.0,1.0,12.5,False,False,35,10,9,6,10,9.0,-1.8000004291534424,0.45047688484191895,1.665205955505371,[ema_slope_atr_20_5] IS Strong Bullish AND [rsi_centered_14] IS Strong Bearish AND [vol_ratio_20_100] IS Very Low AND [ret_autocorr_1_30] IS Extreme Bullish
106,2.0,1.0,12.5,3.0,1.5,12.5,True,False,60,10,6,10,34,8.438993453979492,3.299999713897705,8.79343318939209,7.699117660522461,[ema_gap_atr_20] IS Neutral Positive AND [band_bb_percB_20_2] IS Strong Bearish AND [mom_stoch_rsi_14_14_3] IS Low AND [return_skew_30] IS Extreme Bullish
107,2.0,1.0,12.5,3.5,2.0,12.5,True,False,17,13,0,0,4,25.920730590820312,0.0,0.0,-4.9027910232543945,[band_bb_percB_20_2] IS Strong Bullish AND [channel_pos_20] IS Very Low AND [log_range_over_vol_100] IS Very High AND [roc_10] IS Extreme Bullish
108,2.0,1.0,12.5,1.5,1.5,12.5,True,False,28,9,5,1,13,11.699999809265137,3.499999761581421,-0.3657000958919525,-1.5371184349060059,[ema_gap_atr_20] IS Weak Bullish AND [band_bb_percB_20_2] IS Strong Bearish AND [ema_slope_atr_20_5] IS Extreme Bullish AND [vol_over_median20] IS Very Low
109,2.0,1.0,12.5,3.5,1.0,12.5,True,False,13,9,0,0,4,15.186903953552246,0.0,0.0,0.42600059509277344,[band_bb_percB_20_2] IS Strong Bullish AND [channel_pos_20] IS Very Low AND [return_skew_30] IS Extreme Bearish AND [range_compression_20_100] IS Very High
110,2.0,1.0,12.5,3.5,1.25,12.5,True,False,33,11,8,7,7,6.354338645935059,8.592904090881348,4.09999942779541,1.6640079021453857,[vol_over_ema20] IS High AND [vol_over_median20] IS Very Low AND [downside_semivol_20] IS Very High AND [realized_vol_20] IS Very High
111,2.0,1.0,12.5,2.5,1.0,12.5,True,False,25,8,5,1,11,6.103116512298584,4.5,2.299999952316284,-2.258037567138672,[ema_gap_atr_20] IS Weak Bullish AND [band_bb_percB_20_2] IS Strong Bearish AND [close_location_value] IS Medium AND [mom_stoch_rsi_14_14_3] IS Very Low
112,2.0,1.0,12.5,3.5,1.5,12.5,True,False,37,8,6,5,18,8.597707748413086,8.023655891418457,0.1211223304271698,-1.0946520566940308,[ema_slope_atr_20_5] IS Strong Bullish AND [ema_gap_atr_20] IS Extreme Bearish AND [return_skew_30] IS Neutral Positive AND [close_location_value] IS Very Low
113,2.0,1.0,12.5,2.0,1.0,12.5,False,False,26,8,3,3,12,5.399999618530273,-3.6000001430511475,1.0504769086837769,1.1971582174301147,[ema_slope_atr_20_5] IS Strong Bullish AND [rsi_centered_14] IS Strong Bearish AND [efficiency_ratio_20] IS Low AND [return_skew_30] IS Extreme Bearish
114,2.0,1.0,12.5,2.0,1.25,12.5,True,False,19,8,0,2,9,4.649999618530273,0.0,3.5999999046325684,6.128273010253906,[ema_slope_atr_20_5] IS Strong Bullish AND [rsi_centered_14] IS Strong Bearish AND [downside_semivol_20] IS High AND [vol_over_ema20] IS Very High
115,2.0,1.0,12.5,2.5,1.0,12.5,True,False,44,12,9,5,18,6.59999942779541,-3.8000004291534424,4.5,-5.298822402954102,[ema_slope_atr_20_5] IS Strong Bullish AND [ema_gap_atr_20] IS Extreme Bearish AND symbol is 2 AND [close_location_value] IS Very Low
116,2.0,1.0,12.5,2.0,1.0,12.5,False,False,5,1,3,0,1,1.7999999523162842,5.399999618530273,0.0,1.7999999523162842,[ema_gap_atr_20] IS Neutral Positive AND [rsi_centered_14] IS Extreme Bullish AND [downside_semivol_20] IS High AND [atr_pct_14] IS Very High AND [parkinson_vol_20] IS Very High AND [realized_vol_20] IS Very High AND [upside_semivol_20] IS Very High AND [mom_stoch_rsi_14_14_3] IS Very Low AND [up_close_ratio_5] IS Very Low AND [log_range_over_vol_100] IS Very High AND [macd_hist_atr] IS Extreme Bearish
117,2.0,1.0,12.5,2.0,1.0,12.5,False,False,5,0,0,0,5,0.0,0.0,0.0,9.0,[realized_vol_20] IS High AND [parkinson_vol_20] IS Very Low AND [channel_pos_20] IS High AND [upside_semivol_20] IS Very High AND [vol_ratio_20_100] IS Very Low AND [tr_to_atr_14] IS Very Low
118,2.0,1.0,12.5,2.0,1.0,12.5,False,False,5,4,0,1,0,7.199999809265137,0.0,1.7999999523162842,0.0,[vol_over_ema20] IS High AND [vol_over_median20] IS Very Low AND [upside_semivol_20] IS High AND [realized_vol_20] IS Very High AND [downside_semivol_20] IS Very High
119,2.0,1.0,12.5,2.0,1.0,12.5,False,False,5,3,0,1,1,5.399999618530273,0.0,1.7999999523162842,1.7999999523162842,[vol_over_ema20] IS High AND [vol_over_median20] IS Very Low AND [upside_semivol_20] IS High AND [tr_to_atr_14] IS Very High AND [dollar_vol_rel_20] IS High
120,2.0,1.0,12.5,2.0,1.0,12.5,False,False,5,0,5,0,0,0.0,9.0,0.0,0.0,[realized_vol_20] IS High AND [parkinson_vol_20] IS Very Low AND [upside_semivol_20] IS Low AND [efficiency_ratio_20] IS Very Low AND [downside_semivol_20] IS Very High
121,2.0,1.0,12.5,2.0,1.0,12.5,False,False,5,0,5,0,0,0.0,9.0,0.0,0.0,[realized_vol_20] IS High AND [parkinson_vol_20] IS Very Low AND [upside_semivol_20] IS Low AND [ema_slope_atr_20_5] IS Extreme Bearish AND [downside_semivol_20] IS Very High
122,2.0,1.0,12.5,2.0,1.0,12.5,False,False,5,1,3,0,1,1.7999999523162842,5.399999618530273,0.0,1.7999999523162842,[ema_gap_atr_20] IS Neutral Positive AND [rsi_centered_14] IS Extreme Bullish AND [vol_ratio_20_100] IS Medium AND [atr_pct_14] IS Very High AND [parkinson_vol_20] IS Very High
123,2.0,1.0,12.5,2.0,1.0,12.5,False,False,5,0,0,0,5,0.0,0.0,0.0,9.0,[realized_vol_20] IS High AND [parkinson_vol_20] IS Very Low AND [mom_stoch_rsi_14_14_3] IS Medium AND [upside_semivol_20] IS Very High AND [vol_ratio_20_100] IS Very Low
124,2.0,1.0,12.5,2.0,1.0,12.5,False,False,5,0,0,0,5,0.0,0.0,0.0,9.0,[realized_vol_20] IS High AND [parkinson_vol_20] IS Very Low AND [ret_autocorr_1_30] IS Weak Bullish AND [upside_semivol_20] IS Very High AND [vol_ratio_20_100] IS Very Low
125,2.0,1.0,12.5,2.0,1.0,12.5,False,False,5,0,4,0,1,0.0,7.199999809265137,0.0,1.7999999523162842,[ema_gap_atr_20] IS Neutral Positive AND [rsi_centered_14] IS Extreme Bullish AND [tr_to_atr_14] IS Low AND [channel_pos_20] IS Medium
126,2.0,1.0,12.5,2.0,1.0,12.5,False,False,5,0,0,0,5,0.0,0.0,0.0,9.0,[realized_vol_20] IS High AND [parkinson_vol_20] IS Very Low AND [roc_10] IS Extreme Bullish AND [up_close_ratio_5] IS Very Low
127,2.0,1.0,12.5,2.0,1.0,12.5,False,False,5,0,1,1,3,0.0,1.7999999523162842,1.7999999523162842,5.399999618530273,[rsi_centered_14] IS Strong Bullish AND [band_bb_percB_20_2] IS Extreme Bearish AND [efficiency_ratio_20] IS Very High AND [ema_gap_atr_20] IS Neutral Positive
128,2.0,1.0,12.5,2.0,1.0,12.5,False,False,5,1,1,1,2,1.7999999523162842,1.7999999523162842,1.7999999523162842,3.5999999046325684,[vol_over_ema20] IS High AND [vol_over_median20] IS Very Low AND [tr_to_atr_14] IS Low AND [ema_slope_atr_20_5] IS Extreme Bullish
129,2.0,1.0,12.5,3.5,1.0,12.5,True,False,6,1,1,0,4,2.1187217235565186,3.299999952316284,0.0,8.699999809265137,[vol_over_ema20] IS High AND [vol_over_median20] IS Very Low AND [tr_to_atr_14] IS Low AND [up_close_ratio_5] IS Very High
130,2.0,1.0,12.5,2.5,1.0,12.5,True,False,10,0,6,0,4,0.0,13.800000190734863,0.0,5.699999809265137,[realized_vol_20] IS High AND [parkinson_vol_20] IS Very Low AND [return_skew_30] IS Extreme Bearish AND [channel_pos_20] IS Very Low
